> -L"dykes_parana"
-48.013762866	-24.59491666
-48.029824227	-24.584803951
-48.044100994	-24.575286107
> -L"dykes_parana"
-47.719191542	-24.727706448
-47.784031854	-24.660486674
-47.843518379	-24.620630702
-47.915497075	-24.587318248
-47.95021936	-24.560586987
-47.978772892	-24.540123622
-47.996380903	-24.526322748
-48.039211201	-24.491582618
> -L"dykes_parana"
-47.727025917	-24.788920065
-47.751772312	-24.761318317
-47.777470491	-24.731813001
> -L"dykes_parana"
-47.999950095	-24.564298946
-48.017558106	-24.552401641
-48.037069686	-24.544311473
-48.068478572	-24.531938276
-48.085610691	-24.519089187
> -L"dykes_parana"
-48.104170487	-24.510999019
-48.128916881	-24.500053499
