> -L"dykes_equamp"
-39.3227807179	-5.95473659135
-39.3223022033	-5.95439152736
-39.3218272579	-5.95405393318
-39.3213555579	-5.95372357865
-39.3208867583	-5.95340022287
-39.3204206326	-5.95308371035
-39.3199569281	-5.95277386939
-39.31949542	-5.95247055
-39.3176142422	-5.9512396439
-39.3131526683	-5.94830706651
-39.3109333398	-5.94685929113
-39.3096500341	-5.94603034177
-39.3084480973	-5.94526125366
-39.307304072	-5.94453702208
-39.3062061649	-5.94385019181
-39.30501618	-5.94311596368
-39.3038643279	-5.94241646199
-39.3033004923	-5.94207839025
-39.3027439454	-5.94174764199
-39.3021941179	-5.9414238789
-39.3016505303	-5.94110681875
-39.3011120955	-5.94079583295
-39.3005790877	-5.94049108547
-39.3000511496	-5.94019237215
-39.299527971	-5.93989951741
-39.2990092226	-5.93961233736
-39.2984946861	-5.93933071146
-39.2979841191	-5.9390545071
-39.2974773064	-5.93878360784
-39.2969374057	-5.93849869134
-39.2964013674	-5.93821963889
-39.2958689777	-5.93794633927
-39.2953400452	-5.93767869419
-39.2948143683	-5.93741660197
-39.2942918017	-5.93715999026
-39.2937721878	-5.93690878178
-39.2932553836	-5.93666290735
-39.2927411359	-5.93642224792
-39.2922294366	-5.93618680103
-39.2917201651	-5.93595651124
-39.2912132108	-5.93573132851
-39.2907084582	-5.93551120167
-39.2902058179	-5.93529609182
-39.289705195	-5.93508595837
-39.2892065015	-5.93488076439
-39.2887091543	-5.93468027623
-39.288213576	-5.93448467047
-39.2877196896	-5.93429391679
-39.2872274236	-5.93410798751
-39.2867367036	-5.93392685465
-39.2862474695	-5.93375049604
-39.2857596581	-5.93357888893
-39.28527321	-5.93341201246
-39.2847880341	-5.93324983578
-39.2843041099	-5.93309235249
-39.2838213846	-5.9329395454
-39.2833398083	-5.93279139875
-39.2828593295	-5.93264789675
-39.2823799054	-5.93250902659
-39.281901491	-5.93237477531
-39.281424044	-5.932245131
-39.28070263	-5.93205566767
-39.2799767911	-5.93187130505
-39.2792468261	-5.93169211899
-39.2785130407	-5.93151818458
-39.2777757389	-5.93134957395
-39.2770352431	-5.93118636087
-39.276291873	-5.93102861585
-39.2755459545	-5.93087640804
-39.2747977753	-5.93072979665
-39.2740477099	-5.93058885557
-39.2732960947	-5.93045364799
-39.2725432698	-5.93032423511
-39.2717895744	-5.93020067528
-39.2710353564	-5.93008302556
-39.2702809619	-5.92997133996
-39.269526739	-5.92986567
-39.2692755146	-5.92983287233
-39.2690214131	-5.92980248716
-39.2687643153	-5.92977450022
-39.2685040864	-5.92974889682
-39.2682406048	-5.92972566464
-39.267973685	-5.92970478696
-39.2677031513	-5.92968625003
-39.2674288002	-5.92967003987
-39.2671508052	-5.92965616134
-39.2668685282	-5.92964457728
-39.266581691	-5.92963527622
-39.2662899596	-5.92962824729
-39.265993059	-5.9296234827
-39.2656904531	-5.92962097272
-39.2653816444	-5.92962071314
-39.2650660024	-5.92962270331
-39.2645346136	-5.92963079018
-39.2639787602	-5.92964494292
-39.263392807	-5.92966529847
-39.2627657221	-5.92969223686
-39.2622080829	-5.92971978581
-39.2615874552	-5.92975343791
-39.2594707954	-5.92987776003
-39.2586576736	-5.92992318251
-39.257837227	-5.92996394899
-39.2570998116	-5.92999418069
-39.2566894445	-5.93000766159
-39.2562945151	-5.93001799343
-39.2559125578	-5.93002524025
-39.2555419188	-5.93002943275
-39.2551807774	-5.93003058618
-39.2548285376	-5.93002869688
-39.2544842973	-5.93002375984
-39.2541473624	-5.93001576491
-39.2537604394	-5.9300024623
-39.2533819325	-5.92998490028
-39.253011141	-5.9299630462
-39.2526475055	-5.92993686688
-39.2522904255	-5.92990631707
-39.2519395823	-5.9298713674
-39.2515945947	-5.92983197982
-39.2512551426	-5.92978811769
-39.2509205116	-5.92973967879
-39.2505908804	-5.92968667893
-39.2502660133	-5.92962908016
-39.2499457061	-5.92956684622
-39.2496297436	-5.92949993463
-39.2493179829	-5.92942831446
-39.2490102666	-5.92935194947
-39.248706455	-5.929270805
-39.2479096228	-5.92904672108
-39.2471822284	-5.92883452624
-39.2468364138	-5.92873051173
-39.2465010118	-5.92862742595
-39.2461748145	-5.92852489747
-39.2458569719	-5.92842265876
-39.245544583	-5.92831975114
-39.2452393613	-5.92821671274
-39.2449408132	-5.92811337679
-39.2446485548	-5.92800961037
-39.2443621717	-5.92790526527
-39.2440814627	-5.92780026708
-39.2438061785	-5.92769452254
-39.2435361149	-5.92758795314
-39.2432678025	-5.92747913544
-39.2430044893	-5.92736933105
-39.2427460267	-5.92725847805
-39.2424922894	-5.92714652261
-39.2422431447	-5.92703340586
-39.2419985106	-5.92691909021
-39.2417582949	-5.92680353257
-39.2415224179	-5.92668669457
-39.241290719	-5.92656849475
-39.2410632228	-5.92644894361
-39.2408398684	-5.92632800923
-39.2406206026	-5.92620566269
-39.2404053697	-5.92608187284
-39.2401941313	-5.92595661739
-39.2399868457	-5.92582987164
-39.239783476	-5.925701613
-39.2396535207	-5.92561688575
-39.2395237782	-5.92552932618
-39.2393941925	-5.92543889644
-39.2392647012	-5.92534555311
-39.2391352483	-5.92524925611
-39.2390057515	-5.92514994454
-39.2388761338	-5.9250475594
-39.2387463078	-5.92494203171
-39.2386163302	-5.92483341264
-39.2384859465	-5.92472149465
-39.2383550436	-5.92460618068
-39.2382234892	-5.92448735426
-39.2380911723	-5.92436491621
-39.2379578921	-5.92423868178
-39.2378234637	-5.92410847605
-39.2376876604	-5.92397407952
-39.2374426332	-5.92372462718
-39.2371905802	-5.92345926174
-39.2369290888	-5.92317545238
-39.2366536485	-5.9228683082
-39.2363994784	-5.92257863478
-39.236119534	-5.92225417075
-39.2351064275	-5.92106082275
-39.2346889075	-5.92057511672
-39.2344628059	-5.92031695238
-39.2342497432	-5.9200778161
-39.2340456402	-5.91985313227
-39.2338484004	-5.91964059866
-39.2336109665	-5.91939135888
-39.2333794992	-5.91915591565
-39.2331524096	-5.91893265427
-39.232928637	-5.91872053422
-39.2327069846	-5.91851843717
-39.232487073	-5.91832603403
-39.2322683079	-5.91814280526
-39.232050228	-5.917968365
-39.2318110276	-5.91778337785
-39.2315679899	-5.91759904464
-39.2313210663	-5.91741532842
-39.2310702026	-5.91723218887
-39.2308153482	-5.91704958898
-39.2305564328	-5.91686747812
-39.2302933885	-5.91668580864
-39.2300261393	-5.91650452796
-39.2297547044	-5.91632364733
-39.2294788953	-5.91614303946
-39.2291986148	-5.91596264054
-39.2289137517	-5.91578237905
-39.2286242057	-5.91560219128
-39.2283298221	-5.91542198054
-39.2280304538	-5.9152416568
-39.2277259295	-5.91506111694
-39.2274193892	-5.91488217717
-39.2271074098	-5.91470279518
-39.2267897619	-5.91452283901
-39.2264661709	-5.91434215299
-39.2261364078	-5.91416060836
-39.2258000359	-5.91397796392
-39.2254566489	-5.91379399892
-39.2251057371	-5.91360844019
-39.2247486628	-5.91342198907
-39.2243828484	-5.91323328085
-39.2236213713	-5.91284722785
-39.2228126613	-5.91244588315
-39.221937519	-5.912019712
-39.2217231387	-5.91191728332
-39.2215070589	-5.91181622403
-39.2212892566	-5.91171652338
-39.2210697074	-5.91161817021
-39.2208483879	-5.91152115396
-39.2206252696	-5.91142546216
-39.2204003249	-5.91133108297
-39.2201735244	-5.91123800402
-39.219944857	-5.91114622051
-39.2197142711	-5.91105571145
-39.219481733	-5.91096646364
-39.2192472065	-5.9108784632
-39.2190106572	-5.91079169714
-39.2187720421	-5.91070614964
-39.2185313193	-5.91062180573
-39.2182884439	-5.91053864964
-39.2180436766	-5.91045676704
-39.217796665	-5.91037603643
-39.2172956938	-5.9102179614
-39.2167850742	-5.91006428049
-39.2162642622	-5.90991482985
-39.2157328014	-5.90976947555
-39.2151898336	-5.90962798001
-39.2146345568	-5.909490134
-39.2140659666	-5.9093556879
-39.213565911	-5.90924267703
-39.2130542752	-5.90913177135
-39.2125300359	-5.90902274877
-39.2119918617	-5.90891533215
-39.2114388718	-5.90880933767
-39.2108683763	-5.9087042421
-39.2102779284	-5.90859959368
-39.2096638799	-5.90849474518
-39.2091217518	-5.90840517264
-39.2085549508	-5.90831415939
-39.2073198332	-5.90812343083
-39.2060926617	-5.90794126803
-39.203805253	-5.90760908807
-39.2028916814	-5.90747501838
-39.2019524835	-5.90733408112
-39.2011095609	-5.90720361498
-39.2001612692	-5.90705083727
-39.1992767529	-5.9069011648
-39.1984392717	-5.90675176011
-39.197640296	-5.90660109165
-39.1971650522	-5.90650724053
-39.1967007805	-5.90641222502
-39.1962465231	-5.90631584894
-39.1958015257	-5.90621795209
-39.1953649769	-5.90611835423
-39.1949364617	-5.90601695895
-39.1945154767	-5.90591364704
-39.1941016028	-5.90580831556
-39.1936938825	-5.90570071265
-39.193292578	-5.90559089919
-39.1928973848	-5.9054787918
-39.1925080406	-5.90536431602
-39.1921242687	-5.90524738997
-39.1917458883	-5.90512795802
-39.1913726993	-5.90500595694
-39.191004525	-5.904881329
-39.1898243601	-5.90446993302
-39.1886499543	-5.9040506608
-39.187481563	-5.90362360353
-39.18631943	-5.90318885032
-39.1851638044	-5.90274649453
-39.1840149022	-5.90229661895
-39.1828729449	-5.90183931041
-39.1817381442	-5.90137465358
-39.1806107922	-5.90090276936
-39.1794909984	-5.90042370473
-39.1783789546	-5.89993754173
-39.1772748434	-5.89944436025
-39.1761788512	-5.89894424366
-39.1750911395	-5.89843726574
-39.1740118736	-5.89792350362
-39.1729412113	-5.89740303233
-39.1724094124	-5.89714043208
-39.171879819	-5.89687618386
-39.1713524494	-5.89661029677
-39.1708273214	-5.89634277979
-39.1703044528	-5.89607364208
-39.1697838605	-5.89580289225
-39.1692655615	-5.89553053911
-39.1687495721	-5.89525659132
-39.168235912	-5.89498105934
-39.1677245937	-5.89470394992
-39.167215633	-5.89442527156
-39.1667090452	-5.89414503264
-39.1662048456	-5.89386324171
-39.1657030487	-5.89357990682
-39.1652036691	-5.89329503618
-39.1647067208	-5.89300863787
-39.1642122408	-5.8927207333
-39.1637202195	-5.89243131723
-39.1632306706	-5.89214039758
-39.1627436072	-5.89184798217
-39.1622590424	-5.89155407895
-39.1617769888	-5.89125869544
-39.1612974587	-5.89096183927
-39.1608204643	-5.89066351798
-39.16034602	-5.89036374058
-39.1598741352	-5.890062513
-39.1594048213	-5.88975984261
-39.1589380898	-5.88945573669
-39.1584739518	-5.88915020264
-39.1580124181	-5.88884324745
-39.1575534994	-5.88853487823
-39.157097206	-5.888225102
-39.1568660442	-5.88806954228
-39.1566262947	-5.88791249781
-39.1563774358	-5.88775362665
-39.1561187766	-5.88759248738
-39.155849872	-5.88742879475
-39.1555692739	-5.88726165984
-39.1552756489	-5.88709028731
-39.1549669564	-5.88691348557
-39.1544278149	-5.88661149474
-39.1538190997	-5.88627837333
-39.1532237618	-5.8859578153
-39.1517226915	-5.88515557734
-39.1509211291	-5.88472051585
-39.1505105877	-5.88449324422
-39.1501286008	-5.88427804636
-39.1497685023	-5.88407116451
-39.1494268593	-5.88387062185
-39.1490529359	-5.88364556342
-39.1486973088	-5.88342524676
-39.1483579418	-5.88320840951
-39.1480334808	-5.88299418498
-39.1477224655	-5.88278159681
-39.1474244267	-5.88257031163
-39.1471386585	-5.88235982852
-39.1468646279	-5.88214975449
-39.1466931824	-5.88201374047
-39.1465263639	-5.88187766774
-39.146364077	-5.88174145854
-39.1462062396	-5.88160504391
-39.1460527667	-5.88146835008
-39.1459036017	-5.88133132614
-39.1457586831	-5.88119391566
-39.1456179572	-5.88105606764
-39.1454813272	-5.88091768496
-39.1453487986	-5.88077877065
-39.1452203302	-5.88063928158
-39.1450958856	-5.88049917819
-39.1449754279	-5.88035841859
-39.1448589299	-5.88021697109
-39.1447463637	-5.88007480142
-39.1446377039	-5.87993187785
-39.1445327802	-5.87978796346
-39.1444317296	-5.87964323317
-39.1443345325	-5.87949765886
-39.1442411713	-5.87935121423
-39.1441516285	-5.87920387161
-39.1440658908	-5.87905560887
-39.1439839445	-5.87890640243
-39.1439057774	-5.87875623011
-39.1438313716	-5.87860505616
-39.1437607243	-5.87845287388
-39.1436938261	-5.87829966313
-39.1436306688	-5.87814540482
-39.1435712443	-5.87799007901
-39.1435155461	-5.87783366912
-39.1434635682	-5.87767615766
-39.143415305	-5.877517528
-39.1433865095	-5.87741371169
-39.1433596567	-5.87730647441
-39.1433346878	-5.87719558251
-39.143311533	-5.87708072643
-39.1432901472	-5.87696170975
-39.1432704079	-5.87683788083
-39.1432522192	-5.87670864282
-39.1432354517	-5.87657307813
-39.1432111995	-5.87633990706
-39.1431891759	-5.87607739459
-39.1431714034	-5.87582405926
-39.1431320113	-5.87520738731
-39.1431080623	-5.87489055907
-39.1430938285	-5.87473303926
-39.1430786212	-5.87458581679
-39.1430621882	-5.87444646166
-39.1430443763	-5.8743136914
-39.14302359	-5.87417749152
-39.1430009371	-5.87404688791
-39.1429763041	-5.87392122757
-39.1429496022	-5.87380006063
-39.1429207196	-5.87368289921
-39.1428896089	-5.87356956997
-39.1428562019	-5.87345982451
-39.14282044	-5.873353471
-39.1427673589	-5.87320883081
-39.1427101111	-5.87306389858
-39.142648681	-5.87291863546
-39.1425830505	-5.87277299783
-39.142513202	-5.87262694658
-39.1424391078	-5.87248042278
-39.14236074	-5.8723333713
-39.1422780649	-5.87218572904
-39.1421911123	-5.87203754103
-39.1420997761	-5.87188861857
-39.1420040053	-5.87173887866
-39.1419037376	-5.87158822381
-39.1417989194	-5.87143657207
-39.1416894491	-5.87128377504
-39.141575229	-5.87112969615
-39.1414561353	-5.87097416854
-39.1413379582	-5.87082441319
-39.1412150691	-5.87067297593
-39.1410872893	-5.87051963627
-39.1409543825	-5.87036411049
-39.1408161894	-5.8702062073
-39.1406722273	-5.87004537032
-39.1405220501	-5.86988110072
-39.1403649985	-5.8697126769
-39.1402106199	-5.86955004605
-39.1400483895	-5.86938184862
-39.1396936456	-5.86902180941
-39.1393137616	-5.86864456448
-39.138656383	-5.867999684
-39.1385343819	-5.86788132305
-39.1384104011	-5.86776400153
-39.1382844276	-5.86764770719
-39.1381564476	-5.86753242722
-39.1380264475	-5.86741814947
-39.137894411	-5.86730485939
-39.1377603217	-5.8671925431
-39.1376241623	-5.86708118599
-39.1374859269	-5.86697078294
-39.137345584	-5.86686130837
-39.137203113	-5.86675274631
-39.1370584919	-5.86664507984
-39.1369116993	-5.86653829311
-39.1367627082	-5.86643236643
-39.1366114925	-5.8663272811
-39.1364580233	-5.86622301722
-39.1363024831	-5.86611969386
-39.136144633	-5.86601714769
-39.1359844388	-5.86591535647
-39.1358218629	-5.86581429629
-39.1356568698	-5.86571394501
-39.135489412	-5.86561427367
-39.1353194437	-5.86551525498
-39.135146914	-5.86541685929
-39.1347940656	-5.86522187445
-39.1344302638	-5.86502898221
-39.1340549411	-5.86483788136
-39.13366737	-5.86464820114
-39.1333340711	-5.86449075472
-39.1329910389	-5.86433371531
-39.132637563	-5.86417675741
-39.1322727026	-5.8640194629
-39.1318958661	-5.86386156733
-39.1315050685	-5.86370223003
-39.1310985016	-5.86354071246
-39.130673385	-5.86337590935
-39.1303160404	-5.8632402063
-39.1299413905	-5.86310033711
-39.1291210876	-5.86280100856
-39.1283323849	-5.86251949928
-39.1264480304	-5.86185386599
-39.1254995291	-5.86151248524
-39.1250307266	-5.86133981046
-39.12459296	-5.86117534281
-39.1241789291	-5.86101633782
-39.123784752	-5.860861301
-39.1233628026	-5.86069530275
-39.1229354558	-5.86053127948
-39.1225025082	-5.86036915303
-39.122063729	-5.86020883698
-39.1216189101	-5.86005025478
-39.1211677333	-5.85989329247
-39.1207098973	-5.85973784513
-39.1202450522	-5.85958379399
-39.1197734979	-5.8594312304
-39.1192941363	-5.8592797913
-39.1188064873	-5.85912932492
-39.1183099746	-5.85897965334
-39.1178041231	-5.85883063169
-39.1172880049	-5.85868198494
-39.116760758	-5.85853346464
-39.1162212879	-5.8583847624
-39.1153160056	-5.8581420176
-39.1143676889	-5.85789587372
-39.1133666488	-5.85764380644
-39.1122938875	-5.85738102748
-39.1113410631	-5.85715272715
-39.1102796021	-5.85690263122
-39.1066603986	-5.8560633716
-39.1052710186	-5.85573791487
-39.1038718659	-5.85540309842
-39.1026144305	-5.85509325856
-39.1019182598	-5.85491708786
-39.1012483672	-5.85474391852
-39.100600631	-5.8545726845
-39.0999722846	-5.85440265346
-39.0993602837	-5.85423299434
-39.0987636304	-5.85406342297
-39.0981808163	-5.85389351036
-39.097610681	-5.853722918
-39.0970150473	-5.85354096172
-39.0964143478	-5.85335472177
-39.0951965485	-5.85296901655
-39.0939546656	-5.85256497408
-39.0926852743	-5.85214148077
-39.0913862071	-5.85169783529
-39.090050382	-5.85123164006
-39.088671417	-5.85074067054
-39.0872395923	-5.85022146789
-39.0860491156	-5.84978326922
-39.0848066868	-5.8493203906
-39.0834993799	-5.84882802312
-39.0821017349	-5.84829658102
-39.079518487	-5.84730420098
-39.0750011666	-5.8455555873
-39.0733205869	-5.84490693651
-39.0716591703	-5.84426963583
-39.0701584112	-5.84369888239
-39.0685879097	-5.8431081247
-39.0671093228	-5.84255938391
-39.0656985034	-5.84204370258
-39.0643425106	-5.84155635872
-39.0629625953	-5.8410697501
-39.0616240866	-5.84060765229
-39.0603204747	-5.84016781913
-39.0590471835	-5.83974870841
-39.0577991743	-5.83934867636
-39.057184118	-5.83915564889
-39.0565745708	-5.8389671367
-39.0559701833	-5.83878303203
-39.055370716	-5.83860326217
-39.0547759061	-5.83842774832
-39.054185518	-5.838256421
-39.0537908351	-5.83814462543
-39.0533911779	-5.83803492985
-39.052986373	-5.83792728667
-39.0525762247	-5.83782164385
-39.0521605556	-5.83771795526
-39.0517390991	-5.83761615407
-39.0513116024	-5.83751617913
-39.050877774	-5.83741796225
-39.0504378273	-5.83732154606
-39.0499908869	-5.83722673307
-39.0495365587	-5.83713343961
-39.0490743742	-5.83704156946
-39.04860394	-5.83695104321
-39.0481245235	-5.83686171876
-39.0476354419	-5.83677346877
-39.0471358438	-5.83668613953
-39.0462368775	-5.8365356002
-39.0452959946	-5.83638617281
-39.0443041496	-5.83623641239
-39.0432440081	-5.83608369739
-39.0422643851	-5.83594802428
-39.0411754799	-5.83580185267
-39.0400923036	-5.83565974005
-39.0372630269	-5.83529255315
-39.0356837956	-5.83508220373
-39.034840672	-5.83496607045
-39.034053717	-5.83485438458
-39.0333079104	-5.83474501221
-39.0325955946	-5.83463682579
-39.0317528581	-5.83450344015
-39.0309449066	-5.8343693327
-39.0301661977	-5.83423358229
-39.0294130881	-5.83409555192
-39.0286815703	-5.83395449295
-39.027970406	-5.83381015175
-39.0272776606	-5.83366213528
-39.0266018614	-5.83351012831
-39.0261879653	-5.83341307564
-39.0257799068	-5.83331429273
-39.0253774395	-5.83321371997
-39.0249803478	-5.83311130345
-39.0245884055	-5.83300698445
-39.0242014575	-5.83290072144
-39.0238193346	-5.83279246792
-39.0234418859	-5.83268218111
-39.0230688341	-5.83256977814
-39.0227001881	-5.83245525978
-39.0223358254	-5.83233858803
-39.0219756355	-5.83221972744
-39.0216195034	-5.83209863995
-39.021267343	-5.8319752961
-39.0209190627	-5.83184966379
-39.0205745786	-5.83172171281
-39.0202333022	-5.83159121606
-39.019895679	-5.83145833552
-39.0195616383	-5.83132304325
-39.0192311146	-5.83118531278
-39.0189040405	-5.83104511592
-39.0185803626	-5.83090242969
-39.018260025	-5.83075722943
-39.0179429758	-5.83060949163
-39.0176291345	-5.83045917816
-39.0173184857	-5.83030628103
-39.0170109844	-5.83015077813
-39.0167065887	-5.82999264824
-39.0164052557	-5.82983186899
-39.0161069499	-5.82966842146
-39.0158116348	-5.82950228557
-39.015519276	-5.829333442
-39.015194436	-5.8291399444
-39.0148660852	-5.82893752625
-39.0145336398	-5.82872582789
-39.0141963598	-5.82850437848
-39.0138537272	-5.82827284737
-39.0135043398	-5.82803029624
-39.0131469322	-5.82777584774
-39.0127797019	-5.82750821946
-39.0124260553	-5.82724505743
